time,power,alpha,beta,gamma
1455714292544,0.96,64.86405181884766,141.02566528320312,-88.82749938964844
1455714292608,0.96,64.65159606933594,140.6452178955078,-88.90084838867188
1455714292664,0.96,64.31864166259766,140.6370086669922,-88.77021026611328
1455714292727,0.96,63.941627502441406,140.88699340820312,-88.46749114990234
1455714292785,0.96,64.26302337646484,140.88958740234375,-88.05712127685547
1455714292848,0.96,65.68885040283203,140.96527099609375,-87.78700256347656
1455714292905,0.96,65.56262969970703,141.331787109375,-87.51337432861328
1455714292967,0.96,65.29026794433594,141.314208984375,-87.07382202148438
1455714293025,0.96,65.276611328125,141.1048583984375,-86.81095886230469
1455714293087,0.96,65.27726745605469,141.3418731689453,-86.8719482421875
1455714293145,0.96,65.65290069580078,141.80039978027344,-86.72942352294922
1455714293208,0.96,65.9325942993164,142.04885864257812,-86.6301498413086
1455714293264,0.96,66.21760559082031,142.6308135986328,-86.98417663574219
1455714293327,0.96,66.17619323730469,142.7521514892578,-87.16373443603516
1455714293384,0.96,65.8260269165039,142.74252319335938,-87.34768676757812
1455714293447,0.96,65.44786071777344,142.7055206298828,-87.43537902832031
1455714293504,0.96,64.84514617919922,142.6367950439453,-87.40641784667969
1455714293566,0.96,64.5638198852539,142.6475372314453,-87.4297866821289
1455714293625,0.96,64.24258422851562,142.4723358154297,-87.29388427734375
1455714293687,0.96,63.731197357177734,142.1203155517578,-87.28182983398438
1455714293743,0.96,63.61952209472656,141.85830688476562,-87.21000671386719
1455714293806,0.96,63.407188415527344,141.4110107421875,-86.97484588623047
1455714293863,0.96,63.42800521850586,141.20655822753906,-86.82291412353516
1455714293926,0.96,63.44696044921875,140.86949157714844,-86.61441802978516
1455714293983,0.96,63.41789627075195,140.7198944091797,-86.48455810546875
1455714294046,0.96,63.221065521240234,140.54129028320312,-86.30433654785156
1455714294102,0.96,63.09514236450195,140.56033325195312,-86.26815795898438
1455714294166,0.96,63.491729736328125,140.62445068359375,-86.10466003417969
1455714294223,0.96,64.18882751464844,140.6299591064453,-86.10733032226562
1455714294285,0.96,66.49597930908203,140.7399444580078,-86.1626205444336
1455714294342,0.96,67.96626281738281,140.72911071777344,-86.23767852783203
1455714294406,0.96,71.41141510009766,140.6385498046875,-86.3868637084961
1455714294463,0.96,75.34326171875,140.75599670410156,-86.62145233154297
1455714294524,0.96,77.4730453491211,141.01820373535156,-86.68529510498047
1455714294582,0.96,82.21173858642578,141.5997772216797,-86.48469543457031
1455714294644,0.96,84.36157989501953,141.8492431640625,-86.36087799072266
1455714294703,0.96,87.86811828613281,141.924072265625,-86.48725891113281
1455714294764,0.96,89.09839630126953,141.7832489013672,-86.67766571044922
1455714294822,0.96,91.22492218017578,140.8109588623047,-87.15618133544922
1455714294884,0.96,92.757080078125,139.7703094482422,-87.46299743652344
1455714294941,0.96,96.87078094482422,137.04913330078125,-88.97552490234375
1455714295004,0.96,98.18408203125,135.9565887451172,-89.51409149169922
1455714295061,0.96,99.69771575927734,134.6887969970703,-89.71558380126953
1455714295123,0.96,100.41705322265625,45.522464752197266,-89.83592224121094
1455714295181,0.96,101.65668487548828,45.922481536865234,-89.58686828613281
1455714295243,0.96,102.54612731933594,46.39741134643555,-89.68351745605469
1455714295300,0.96,102.93626403808594,46.5521354675293,-89.45314025878906
1455714295363,0.96,102.85968780517578,46.797889709472656,-89.12926483154297
1455714295421,0.96,102.68607330322266,46.809749603271484,-88.90396118164062
1455714295483,0.96,102.12322998046875,46.744384765625,-88.3721694946289
1455714295540,0.96,102.01667785644531,46.88203048706055,-88.11640930175781
1455714295603,0.96,101.83395385742188,47.23252868652344,-87.44358825683594
1455714295659,0.96,102.03470611572266,47.50038146972656,-87.25310516357422
1455714295722,0.96,102.83251190185547,48.07520294189453,-87.29142761230469
1455714295780,0.96,103.30941009521484,48.200103759765625,-87.3504867553711
1455714295842,0.96,104.12822723388672,48.06297302246094,-87.71879577636719
1455714295899,0.96,104.20311737060547,47.91457748413086,-88.04940795898438
1455714295963,0.96,104.54874420166016,48.132591247558594,-88.82501983642578
1455714296020,0.96,105.06653594970703,48.72044372558594,-89.52289581298828
1455714296081,0.96,105.29837799072266,48.766937255859375,-89.87114715576172
1455714296139,0.96,106.03246307373047,131.71804809570312,-89.81675720214844
1455714296202,0.96,106.31646728515625,132.19784545898438,-89.59929656982422
1455714296259,0.96,107.3927230834961,132.94189453125,-88.2884750366211
1455714296321,0.96,107.89401245117188,133.38185119628906,-87.83673858642578
1455714296379,0.96,108.5157470703125,134.25888061523438,-86.53949737548828
1455714296441,0.96,108.75130462646484,134.47323608398438,-85.860595703125
1455714296499,0.96,109.0427474975586,135.08444213867188,-85.33531951904297
1455714296561,0.96,109.01268768310547,135.44198608398438,-85.3276596069336
1455714296617,0.96,108.60298919677734,136.20716857910156,-85.22026062011719
1455714296680,0.96,107.92327880859375,136.83889770507812,-85.28650665283203
1455714296738,0.96,107.64826965332031,137.09384155273438,-85.43170928955078
1455714296801,0.96,107.06775665283203,137.6009979248047,-85.73687744140625
1455714296857,0.96,106.75275421142578,137.89031982421875,-85.90892028808594
1455714296920,0.96,105.93144226074219,138.41831970214844,-86.16888427734375
1455714296977,0.96,105.59773254394531,138.64605712890625,-86.32172393798828
1455714297039,0.96,105.11703491210938,138.97396850585938,-86.56348419189453
1455714297097,0.96,104.9711685180664,139.09573364257812,-86.6871109008789
1455714297159,0.96,104.73595428466797,139.14146423339844,-86.76908874511719
1455714297216,0.96,104.65010833740234,139.1234893798828,-86.73231506347656
1455714297279,0.96,104.7544174194336,138.9779510498047,-86.5299072265625
1455714297337,0.96,104.72488403320312,138.88690185546875,-86.40421295166016
1455714297399,0.96,104.80805969238281,138.68023681640625,-86.08711242675781
1455714297456,0.96,104.89603424072266,138.50140380859375,-85.64230346679688
1455714297519,0.96,105.0196304321289,138.31829833984375,-85.37639617919922
1455714297577,0.96,104.4618911743164,138.25071716308594,-85.31428527832031
1455714297638,0.96,103.55227661132812,138.47689819335938,-85.47045135498047
1455714297696,0.96,100.99107360839844,138.8317108154297,-85.84579467773438
1455714297758,0.96,99.70344543457031,138.9690704345703,-86.08068084716797
1455714297817,0.96,97.28189849853516,139.16038513183594,-86.65416717529297
1455714297878,0.96,96.239501953125,139.41616821289062,-86.85340118408203
1455714297935,0.96,94.65608215332031,140.1988525390625,-87.22083282470703
1455714297998,0.96,93.99990844726562,140.52488708496094,-87.32838439941406
1455714298055,0.96,92.86302185058594,140.4498748779297,-87.17686462402344
1455714298118,0.96,93.081787109375,139.5237579345703,-86.96614074707031
1455714298175,0.96,93.77180480957031,139.14947509765625,-86.92554473876953
1455714298238,0.96,95.60098266601562,138.85704040527344,-86.90396881103516
1455714298294,0.96,96.6985092163086,138.87533569335938,-86.99089050292969
1455714298357,0.96,98.28081512451172,139.132080078125,-87.32587432861328
1455714298414,0.96,98.36581420898438,139.17367553710938,-87.36333465576172
1455714298476,0.96,97.76669311523438,139.11068725585938,-87.50614166259766
1455714298534,0.96,97.22578430175781,139.09494018554688,-87.61560821533203
1455714298597,0.96,96.08137512207031,138.9897003173828,-87.61519622802734
1455714298653,0.96,95.5676040649414,138.98236083984375,-87.55999755859375
1455714298716,0.96,94.67035675048828,139.05874633789062,-87.4703140258789
1455714298773,0.96,94.5193862915039,139.147216796875,-87.46627807617188
1455714298836,0.96,94.8693618774414,139.32728576660156,-87.54994201660156
1455714298893,0.96,95.13997650146484,139.45388793945312,-87.6133804321289
1455714298956,0.96,95.7974853515625,139.77210998535156,-87.78311920166016
1455714299013,0.96,96.66836547851562,140.06814575195312,-87.86931610107422
1455714299076,0.96,97.07418823242188,140.23023986816406,-87.95008850097656
1455714299133,0.96,97.63240051269531,140.48204040527344,-87.92216491699219
1455714299195,0.96,98.00702667236328,140.5996856689453,-87.92011260986328
1455714299253,0.96,98.6202163696289,140.79200744628906,-87.9220199584961
1455714299315,0.96,98.87897491455078,140.89508056640625,-87.94508361816406
1455714299373,0.96,99.25442504882812,141.10140991210938,-88.0250473022461
1455714299435,0.96,99.20629119873047,141.1523895263672,-87.90877532958984
1455714299492,0.96,98.91259765625,141.21533203125,-87.6690902709961
1455714299555,0.96,98.39093780517578,141.24343872070312,-87.59721374511719
1455714299613,0.96,98.17821502685547,141.18833923339844,-87.52462768554688
1455714299675,0.96,98.01908874511719,141.095458984375,-87.3782958984375
1455714299731,0.96,98.03771209716797,141.0482940673828,-87.30126190185547
1455714299795,0.96,97.95368194580078,140.95375061035156,-87.19517517089844
1455714299852,0.96,97.86196899414062,140.9774627685547,-87.16020202636719
1455714299914,0.96,97.62495422363281,141.05311584472656,-87.27679443359375
1455714299971,0.96,97.76757049560547,140.95448303222656,-87.56501007080078
1455714300034,0.96,97.75592041015625,140.87098693847656,-88.16673278808594
1455714300091,0.96,97.63683319091797,141.01841735839844,-88.08172607421875
1455714300153,0.96,97.39326477050781,141.5252227783203,-88.16402435302734
1455714300211,0.96,97.22978973388672,141.68679809570312,-87.93917083740234
1455714300273,0.96,96.7332763671875,141.75823974609375,-87.46092987060547
1455714300331,0.96,96.3577651977539,141.73529052734375,-87.40428924560547
1455714300393,0.96,95.40438079833984,141.6265106201172,-87.2448959350586
1455714300450,0.96,94.8097915649414,141.49398803710938,-87.07598114013672
1455714300514,0.96,94.65833282470703,141.40345764160156,-86.98802947998047
1455714300571,0.96,94.36162567138672,141.1529083251953,-86.74897003173828
1455714300633,0.96,94.2138671875,141.06590270996094,-86.60933685302734
1455714300690,0.96,94.48644256591797,140.59425354003906,-86.05924987792969
1455714300752,0.96,94.71426391601562,140.2995147705078,-85.70375061035156
1455714300811,0.96,95.17509460449219,139.91380310058594,-85.18339538574219
1455714300872,0.96,95.34358215332031,139.80126953125,-85.03483581542969
1455714300930,0.96,95.12409973144531,139.5019989013672,-84.70954132080078
1455714300992,0.96,94.88014221191406,139.32118225097656,-84.45965576171875
1455714301049,0.96,94.14028930664062,139.21115112304688,-84.03730010986328
1455714301112,0.96,93.66867065429688,139.02474975585938,-83.67515563964844
1455714301169,0.96,93.60832214355469,138.97352600097656,-83.51585388183594
1455714301232,0.96,93.37425994873047,139.04139709472656,-83.47056579589844
1455714301288,0.96,93.13136291503906,139.10398864746094,-83.51664733886719
1455714301351,0.96,92.69037628173828,139.2349853515625,-83.63682556152344
1455714301409,0.96,92.48319244384766,139.28013610839844,-83.72274780273438
1455714301471,0.96,91.9361572265625,139.48782348632812,-83.9945297241211
1455714301528,0.96,91.48404693603516,139.66322326660156,-84.21448516845703
1455714301592,0.96,90.93610382080078,140.00770568847656,-84.68148040771484
1455714301648,0.96,90.57707977294922,140.16709899902344,-84.90263366699219
1455714301710,0.96,89.61396789550781,140.31005859375,-85.10464477539062
1455714301768,0.96,89.13270568847656,140.41107177734375,-85.24616241455078
1455714301831,0.96,88.3977279663086,140.4873046875,-85.40481567382812
1455714301888,0.96,87.81519317626953,140.74110412597656,-85.68792724609375
1455714301950,0.96,87.5089340209961,140.9613494873047,-85.79300689697266
1455714302008,0.96,87.07219696044922,141.27880859375,-86.03668975830078
1455714302070,0.96,86.96210479736328,141.349609375,-86.1617202758789
1455714302127,0.96,86.38566589355469,141.42605590820312,-86.33897399902344
1455714302190,0.96,85.8741226196289,141.4785919189453,-86.52958679199219
1455714302247,0.96,84.74517822265625,141.56007385253906,-86.90606689453125
1455714302310,0.96,84.15502166748047,141.60951232910156,-87.16045379638672
1455714302368,0.96,82.80876922607422,141.82110595703125,-87.73599243164062
1455714302429,0.96,82.23924255371094,141.9076690673828,-88.0625991821289
1455714302487,0.96,81.83493041992188,142.36444091796875,-88.7182388305664
1455714302548,0.96,82.24594116210938,142.7738037109375,-88.98910522460938
1455714302606,0.96,84.16893005371094,143.70431518554688,-89.14066314697266
1455714302668,0.96,85.7735824584961,144.1319122314453,-88.1850357055664
1455714302725,0.96,86.52808380126953,144.129150390625,-87.64583587646484
1455714302790,0.96,87.47128295898438,144.38088989257812,-87.085205078125
1455714302845,0.96,87.81185913085938,144.54238891601562,-86.85917663574219
1455714302908,0.96,88.20722961425781,144.8035430908203,-86.2580337524414
1455714302965,0.96,88.34904479980469,144.7689666748047,-86.06708526611328
1455714303028,0.96,88.01915740966797,144.5132598876953,-85.56021881103516
1455714303084,0.96,87.7862777709961,144.43031311035156,-85.4280014038086
1455714303148,0.96,87.34315490722656,144.47711181640625,-85.21009063720703
1455714303204,0.96,87.1891098022461,144.54957580566406,-85.0784912109375
1455714303267,0.96,86.63902282714844,144.59365844726562,-85.00138092041016
1455714303324,0.96,86.35523986816406,144.35574340820312,-85.01919555664062
1455714303387,0.96,85.47673797607422,143.7073211669922,-85.15538024902344
1455714303444,0.96,84.64167022705078,143.00958251953125,-85.12199401855469
1455714303507,0.96,84.48194122314453,142.70494079589844,-85.23017120361328
1455714303564,0.96,84.62286376953125,141.66331481933594,-85.88984680175781
1455714303627,0.96,84.64421081542969,140.93356323242188,-86.24618530273438
1455714303684,0.96,84.30838775634766,139.74905395507812,-86.63495635986328
1455714303747,0.96,84.08033752441406,139.3661651611328,-87.00495910644531
1455714303804,0.96,84.11648559570312,138.47544860839844,-87.73462677001953
1455714303866,0.96,84.17752075195312,138.0647430419922,-88.07355499267578
1455714303924,0.96,84.28020477294922,137.4912872314453,-89.0413818359375
1455714303986,0.96,84.19364929199219,137.5127410888672,-89.66065216064453
1455714304043,0.96,85.40969848632812,42.5126838684082,-88.6773452758789
1455714304105,0.96,87.2977523803711,42.50162887573242,-86.75262451171875
1455714304163,0.96,88.39183807373047,42.6680793762207,-85.95399475097656
1455714304225,0.96,91.27182006835938,43.38686752319336,-83.9256362915039
1455714304282,0.96,92.63063049316406,43.711666107177734,-82.8760986328125
1455714304346,0.96,94.92467498779297,44.16670608520508,-80.98832702636719
1455714304403,0.96,95.87838745117188,44.13539123535156,-80.0473403930664
1455714304465,0.96,96.5124740600586,43.966094970703125,-79.37760925292969
1455714304522,0.96,96.58597564697266,43.77118682861328,-79.30769348144531
1455714304586,0.96,96.68585968017578,43.45063018798828,-79.38343048095703
1455714304642,0.96,96.95381164550781,43.51921844482422,-79.4679183959961
1455714304705,0.96,97.66748046875,43.936161041259766,-79.71246337890625
1455714304762,0.96,97.95298767089844,44.04337692260742,-79.88363647460938
1455714304824,0.96,98.15798950195312,44.213314056396484,-80.67256164550781
1455714304883,0.96,98.49202728271484,44.105491638183594,-81.22894287109375
1455714304944,0.96,98.69416809082031,44.205535888671875,-81.45851135253906
1455714305001,0.96,98.71115112304688,44.40258026123047,-81.89767456054688
1455714305063,0.96,98.49635314941406,44.39856719970703,-82.08975219726562
1455714305122,0.96,98.15013122558594,44.29480743408203,-82.4641342163086
1455714305184,0.96,97.85671997070312,44.26991653442383,-82.6935043334961
1455714305241,0.96,97.50988006591797,44.361083984375,-83.10517883300781
1455714305304,0.96,97.27953338623047,44.295223236083984,-83.23221588134766
1455714305361,0.96,96.79082489013672,44.10264587402344,-83.48941802978516
1455714305423,0.96,96.63198852539062,43.974891662597656,-83.61283111572266
1455714305481,0.96,96.243408203125,43.74419403076172,-83.892822265625
1455714305543,0.96,95.82202911376953,43.65637969970703,-84.20130157470703
1455714305600,0.96,95.49547576904297,43.58305358886719,-84.78057861328125
1455714305663,0.96,95.64483642578125,43.36347579956055,-85.28030395507812
1455714305720,0.96,96.08299255371094,43.27461624145508,-85.41619110107422
1455714305782,0.96,97.02574920654297,43.16607666015625,-85.66755676269531
1455714305839,0.96,97.31050109863281,43.11061096191406,-85.76325988769531
1455714305903,0.96,97.78619384765625,43.10232162475586,-86.02053833007812
1455714305960,0.96,98.10399627685547,43.00510025024414,-86.02069854736328
1455714306020,0.96,98.51445770263672,42.99430465698242,-86.32393646240234
1455714306079,0.96,98.93350982666016,42.92891311645508,-86.34203338623047
1455714306142,0.96,99.57015991210938,42.528629302978516,-86.04814147949219
1455714306199,0.96,99.67879486083984,42.43109893798828,-85.94705200195312
1455714306262,0.96,99.34735870361328,42.2167854309082,-85.6322021484375
1455714306318,0.96,99.2129898071289,42.14542770385742,-85.36936950683594
1455714306382,0.96,98.5680160522461,41.954673767089844,-84.9765853881836
1455714306439,0.96,97.45531463623047,41.631046295166016,-84.71173858642578
1455714306501,0.96,97.0635757446289,41.513065338134766,-84.57138061523438
1455714306559,0.96,96.77472686767578,41.454742431640625,-84.55288696289062
1455714306621,0.96,96.80821990966797,41.40813064575195,-84.64984130859375
1455714306678,0.96,96.91924285888672,41.04945755004883,-84.84217834472656
1455714306740,0.96,96.5775375366211,40.69658660888672,-85.10447692871094
1455714306798,0.96,95.67821502685547,40.093727111816406,-85.44466400146484
1455714306862,0.96,95.14401245117188,39.72336959838867,-85.33747863769531
1455714306917,0.96,93.94544982910156,38.97777557373047,-84.64922332763672
1455714306980,0.96,93.43292999267578,38.572906494140625,-84.02916717529297
1455714307038,0.96,92.61620330810547,38.14234161376953,-82.72212219238281
1455714307101,0.96,92.16881561279297,37.44794845581055,-81.44979095458984
1455714307157,0.96,91.9734115600586,37.131412506103516,-81.12897491455078
1455714307219,0.96,91.85963439941406,36.596107482910156,-80.98106384277344
1455714307276,0.96,92.05931091308594,36.48284912109375,-81.09699249267578
1455714307339,0.96,92.84201049804688,37.00673294067383,-81.6328125
1455714307396,0.96,93.27730560302734,37.37434387207031,-81.85736846923828
1455714307459,0.96,94.17049407958984,38.38697814941406,-82.58918762207031
1455714307515,0.96,94.68193817138672,38.94207763671875,-83.09654235839844
1455714307579,0.96,95.58646392822266,39.951942443847656,-83.81011962890625
1455714307635,0.96,96.1046142578125,40.42255783081055,-84.02457427978516
1455714307699,0.96,97.47576141357422,41.680328369140625,-84.37842559814453
1455714307756,0.96,98.3324203491211,42.34404373168945,-84.46514892578125
1455714307819,0.96,100.89730834960938,43.20729064941406,-83.66674041748047
1455714307876,0.96,103.59735870361328,44.05168914794922,-82.61065673828125
1455714307938,0.96,104.82923889160156,44.48495864868164,-82.52779388427734
1455714307997,0.96,107.44894409179688,45.00532150268555,-81.93293762207031
1455714308058,0.96,107.57676696777344,45.026702880859375,-82.35369110107422
1455714308115,0.96,107.63349151611328,44.94438552856445,-83.38226318359375
1455714308178,0.96,107.82371520996094,45.00920486450195,-84.24371337890625
1455714308235,0.96,109.53321838378906,45.23369598388672,-85.57146453857422
1455714308297,0.96,109.75395202636719,44.9748649597168,-86.22586059570312
1455714308355,0.96,107.64141082763672,43.799278259277344,-88.294677734375
1455714308418,0.96,106.40058135986328,43.226539611816406,-89.91039276123047
1455714308474,0.96,105.64280700683594,137.2328338623047,-86.73595428466797
1455714308537,0.96,104.87228393554688,138.26019287109375,-86.00310516357422
1455714308594,0.96,105.17469787597656,140.6295166015625,-84.90864562988281
1455714308658,0.96,106.49573516845703,143.380126953125,-84.1288833618164
1455714308713,0.96,107.89894104003906,144.3550567626953,-83.4968032836914
1455714308777,0.96,110.87167358398438,146.0902862548828,-83.21575927734375
1455714308833,0.96,112.17349243164062,147.05531311035156,-83.36351776123047
1455714308896,0.96,112.72576141357422,149.2551727294922,-83.41565704345703
1455714308953,0.96,111.82792663574219,150.28138732910156,-83.24053192138672
1455714309016,0.96,111.33839416503906,151.2903289794922,-84.33975219726562
1455714309073,0.96,110.38114929199219,152.07077026367188,-85.51583099365234
1455714309135,0.96,107.10821533203125,154.48313903808594,-89.3418197631836
1455714309193,0.96,110.0664291381836,25.967121124267578,-87.91223907470703
1455714309256,0.96,115.97027587890625,30.55849266052246,-87.02780151367188
1455714309312,0.96,117.44279479980469,33.79393768310547,-88.51422882080078
1455714309376,0.96,124.18240356445312,39.12824630737305,-89.4885482788086
1455714309433,0.96,129.22264099121094,40.82168960571289,-88.08370971679688
1455714309495,0.96,129.2650146484375,40.53211975097656,-88.82493591308594
1455714309553,0.96,128.32241821289062,140.74072265625,-89.6841812133789
1455714309615,0.96,130.37094116210938,140.93411254882812,-87.9983139038086
1455714309672,0.96,137.62799072265625,136.74444580078125,-84.18492889404297
1455714309735,0.96,141.42819213867188,134.04100036621094,-81.53638458251953
1455714309793,0.96,142.92752075195312,133.6782989501953,-84.71623992919922
1455714309854,0.96,137.0367431640625,136.7940673828125,-83.28163146972656
1455714309912,0.96,128.93701171875,140.33995056152344,-82.5125503540039
1455714309976,0.96,121.84931945800781,140.5366668701172,-82.05261993408203
1455714310032,0.96,120.0082015991211,139.00369262695312,-83.921875
1455714310094,0.96,124.48665618896484,45.77302551269531,-85.83267211914062
1455714310152,0.96,125.1885986328125,46.1707763671875,-82.85118865966797
1455714310214,0.96,118.27085876464844,44.12262725830078,-83.30144500732422
1455714310271,0.96,112.9988784790039,41.58919906616211,-81.8340835571289
1455714310333,0.96,101.19519805908203,38.0005989074707,-83.08704376220703
1455714310391,0.96,96.9833755493164,35.63333511352539,-84.36459350585938
1455714310454,0.96,90.79330444335938,30.424558639526367,-86.99903869628906
1455714310510,0.96,88.47998046875,29.073888778686523,-88.20227813720703
1455714310573,0.96,88.15109252929688,148.0182647705078,-88.41931915283203
1455714310630,0.96,90.29824829101562,144.70692443847656,-86.4395980834961
1455714310693,0.96,100.51947021484375,137.3627471923828,-79.20182800292969
1455714312016,0.96,108.86177825927734,133.288818359375,-76.52410888671875
1455714312016,0.96,117.3017349243164,126.60326385498047,-36.458343505859375
1455714312016,0.96,135.57235717773438,112.08837890625,-21.12056541442871
1455714312016,0.96,148.66192626953125,103.75837707519531,-12.808320999145508
1455714312016,0.96,174.52789306640625,88.43839263916016,1.4737175703048706
1455714312016,0.96,181.58082580566406,81.71387481689453,6.910916805267334
1455714312016,0.96,186.771728515625,74.48055267333984,12.580629348754883
1455714312016,0.96,186.63131713867188,72.77275085449219,14.063996315002441
1455714312017,0.96,184.15567016601562,72.31088256835938,14.986959457397461
1455714312017,0.96,183.74794006347656,72.7033920288086,15.362948417663574
1455714312017,0.96,187.79345703125,70.36467742919922,18.328712463378906
1455714312017,0.96,191.7628631591797,69.26856231689453,19.92205810546875
1455714312017,0.96,204.75558471679688,64.16444396972656,25.508634567260742
1455714312017,0.96,222.4884796142578,54.90477752685547,34.737083435058594
1455714312017,0.96,235.75320434570312,48.12785339355469,78.59017181396484
1455714312017,0.96,260.5569763183594,27.344482421875,74.63677215576172
1455714312017,0.96,266.181640625,11.721453666687012,72.71456909179688
1455714312017,0.96,269.9101257324219,9.723289489746094,74.3634262084961
1455714312017,0.96,273.3383483886719,17.883590698242188,75.78622436523438
1455714312017,0.96,251.51358032226562,31.19391441345215,72.39195251464844
1455714312018,0.96,237.7205047607422,32.412376403808594,68.60409545898438
1455714312018,0.96,241.57522583007812,31.857641220092773,74.07877349853516
1455714312065,0.96,247.6238555908203,28.47831153869629,73.27851867675781
1455714312127,0.96,258.9208068847656,17.56321144104004,69.5858383178711
1455714312185,0.96,257.75390625,11.587516784667969,63.28554916381836
1455714312247,0.96,265.8526916503906,-0.6202462315559387,60.75172424316406
1455714312305,0.96,267.30657958984375,18.609149932861328,54.53573226928711
1455714312370,0.96,254.94476318359375,29.251224517822266,46.008872985839844
1455714312427,0.96,230.30259704589844,45.49995040893555,28.353103637695312
1455714312490,0.96,217.5490264892578,46.57392883300781,19.80350112915039
1455714312547,0.96,192.79571533203125,30.282846450805664,8.629609107971191
1455714312607,0.96,180.07290649414062,25.04572868347168,4.702303409576416
1455714312667,0.96,153.9217529296875,9.953619003295898,1.2899858951568604
1455714312729,0.96,147.11605834960938,13.997356414794922,2.8969168663024902
1455714312787,0.96,150.12286376953125,24.13596534729004,6.8738112449646
1455714312848,0.96,153.99510192871094,25.884767532348633,10.847258567810059
1455714312906,0.96,161.97970581054688,28.45025634765625,18.42282485961914
1455714312968,0.96,164.59397888183594,29.918861389160156,20.550207138061523
1455714313026,0.96,163.10931396484375,31.502164840698242,17.954914093017578
1455714313089,0.96,159.03562927246094,33.76329040527344,11.175863265991211
1455714313144,0.96,157.00924682617188,32.37518310546875,7.440573215484619
1455714313207,0.96,152.5890350341797,28.441293716430664,0.4905273914337158
1455714313266,0.96,151.52191162109375,28.671546936035156,-1.861594319343567
1455714313327,0.96,151.44808959960938,28.053913116455078,-2.435667037963867
1455714313384,0.96,151.8651123046875,28.065610885620117,-1.575949788093567
1455714313448,0.96,152.0975799560547,27.946575164794922,0.796658456325531
1455714313504,0.96,151.98683166503906,28.057186126708984,1.8930953741073608
1455714313567,0.96,153.79519653320312,30.970191955566406,4.121099948883057
1455714313623,0.96,156.4769744873047,31.474645614624023,6.414480686187744
1455714313686,0.96,165.32925415039062,28.511394500732422,13.837569236755371
1455714313744,0.96,169.15249633789062,25.294471740722656,19.122583389282227
1455714313806,0.96,176.7279510498047,20.1829776763916,32.5560302734375
1455714313864,0.96,185.13851928710938,11.22297477722168,38.28126907348633
1455714313926,0.96,183.17747497558594,7.826563358306885,38.94131088256836
1455714313982,0.96,190.38462829589844,7.990121841430664,44.05058288574219
1455714314045,0.96,190.2095947265625,6.688540458679199,45.06296157836914
1455714314103,0.96,191.634521484375,4.292923927307129,46.56912612915039
1455714314166,0.96,192.32415771484375,-3.7081398963928223,45.54206466674805
1455714314224,0.96,184.93612670898438,-13.815815925598145,46.087284088134766
1455714314286,0.96,184.6478271484375,-11.638575553894043,45.94569396972656
1455714314343,0.96,184.07473754882812,-7.13183069229126,40.768741607666016
1455714314405,0.96,184.4652862548828,-3.400160074234009,36.47563552856445
1455714314463,0.96,181.98487854003906,4.376072406768799,25.68264389038086
1455714314526,0.96,176.4776153564453,-2.747922658920288,4.590938091278076
1455714314583,0.96,183.57899475097656,1.07345449924469,-6.0104146003723145
1455714314645,0.96,183.29135131835938,4.490494251251221,-24.64803123474121
1455714314702,0.96,172.9724578857422,6.081843376159668,-29.276079177856445
1455714314764,0.96,152.36947631835938,18.340496063232422,-35.760215759277344
1455714314823,0.96,148.373046875,24.256288528442383,-36.437339782714844
1455714314884,0.96,144.9801483154297,30.766843795776367,-36.787506103515625
1455714314941,0.96,146.7092742919922,33.358802795410156,-35.378273010253906
1455714315005,0.96,154.82606506347656,37.124427795410156,-27.33214569091797
1455714315062,0.96,159.37181091308594,37.40857696533203,-22.511154174804688
1455714315124,0.96,166.24253845214844,37.12421417236328,-14.539473533630371
1455714315181,0.96,169.3943634033203,37.39411163330078,-11.081384658813477
1455714315243,0.96,174.46153259277344,36.411922454833984,-5.139673709869385
1455714315302,0.96,177.83609008789062,38.342262268066406,-0.3670884072780609
1455714315364,0.96,179.11627197265625,39.4434928894043,1.422631025314331
1455714315421,0.96,181.0431671142578,40.60426330566406,3.647239923477173
1455714315483,0.96,181.54458618164062,40.688331604003906,4.880253314971924
1455714315542,0.96,180.93707275390625,43.18685531616211,5.771838188171387
1455714315603,0.96,178.17291259765625,44.92561340332031,2.9216113090515137
1455714315660,0.96,171.9558868408203,52.99242401123047,-2.9699389934539795
1455714315722,0.96,171.20562744140625,57.59705352783203,-2.954420804977417
1455714315781,0.96,175.2896728515625,63.77478790283203,1.7320079803466797
1455714315843,0.96,178.97607421875,64.43179321289062,4.853090286254883
1455714315900,0.96,185.53355407714844,64.33283996582031,10.40108871459961
1455714315962,0.96,189.95993041992188,64.94639587402344,12.882223129272461
1455714316019,0.96,198.9921112060547,56.83782196044922,20.406660079956055
1455714316082,0.96,208.59181213378906,42.239994049072266,37.82491683959961
1455714316140,0.96,209.8558807373047,35.02127456665039,40.230648040771484
1455714316202,0.96,206.81918334960938,26.221290588378906,48.5191650390625
1455714316258,0.96,203.4293975830078,23.054555892944336,50.36202621459961
1455714316322,0.96,206.06341552734375,15.214696884155273,46.57304000854492
1455714316380,0.96,215.99667358398438,15.36742877960205,45.56178283691406
1455714316442,0.96,234.68739318847656,20.538297653198242,48.39306640625
1455714316498,0.96,239.81298828125,18.219850540161133,47.330169677734375
1455714316578,0.96,237.36029052734375,12.847532272338867,43.76744079589844
